"","Epoch","Phase","Recordcount","Readallfields","Requestdist","Operation","SSTsize","LOGsize","CPU","Memory","sst_files","total_sst_size","lsm_levels","pending_compactions","lsm_memory_usage","Readprop","Updateprop","Scanprop","Insertprop","Extendprop","Runtime.ms.","Throughput.ops.sec.","Operations","AverageLatency.us.","MinLatency.us.","MaxLatency.us.","X95thPercentileLatency.us.","X99thPercentileLatency.us.","Return.OK","X"
"110",13,"run",10000,"true","uniform","READ",1842760,4183772,11.8,21.7,NA,NA,NA,NA,NA,0.5,0.5,0,0,0,253026,395.21630188202,50247,347.324815411865,78,2105,669,804,50247,NA
"111",13,"run",10000,"true","uniform","UPDATE",1842760,4183772,11.8,21.7,NA,NA,NA,NA,NA,0.5,0.5,0,0,0,253026,395.21630188202,49753,4722.40160392338,1290,259071,4667,23055,49753,NA
"112",13,"reference",10000,"true","uniform","READ",2104356,2921488,11.8,21.7,NA,NA,NA,NA,NA,0.5,0.5,0,0,0,241505,414.07010206828,50098,319.707313665216,69,6067,633,768,50098,NA
"113",13,"reference",10000,"true","uniform","UPDATE",2104356,2921488,11.8,21.7,NA,NA,NA,NA,NA,0.5,0.5,0,0,0,241505,414.07010206828,49902,4506.39924251533,1266,259455,4599,19551,49902,NA
"114",13,"clean-run",10000,"true","uniform","READ",2165292,2719588,11.8,21.7,NA,NA,NA,NA,NA,0.5,0.5,0,0,0,256198,390.323109470019,50185,332.591033177244,77,10375,649,791,50185,NA
"115",13,"clean-run",10000,"true","uniform","UPDATE",2165292,2719588,11.8,21.7,NA,NA,NA,NA,NA,0.5,0.5,0,0,0,256198,390.323109470019,49815,4795.40475760313,1278,259711,4675,35359,49815,NA
"116",13,"avg-run",10000,"true","uniform","READ",2312768,1592512,11.8,21.7,NA,NA,NA,NA,NA,0.5,0.5,0,0,0,217984,458.749266001174,50078,296.664143935461,52,10007,615,737,50078,NA
"117",13,"avg-run",10000,"true","uniform","UPDATE",2312768,1592512,11.8,21.7,NA,NA,NA,NA,NA,0.5,0.5,0,0,0,217984,458.749266001174,49922,4057.18833380073,1004,258943,4367,7367,49922,NA
"118",14,"extend",10000,"true","uniform","EXTEND",2198340,2728592,11.9,21.7,NA,NA,NA,NA,NA,0,0,0,0,1,2672494,187.091159044698,500000,5340.353934,1427,321535,5483,27791,500000,NA
"119",14,"run",10000,"true","uniform","READ",2043728,2163492,11.9,21.7,NA,NA,NA,NA,NA,0.5,0.5,0,0,0,283294,352.990179813198,49968,424.609189881524,73,6547,751,863,49968,NA
"120",14,"run",10000,"true","uniform","UPDATE",2043728,2163492,11.9,21.7,NA,NA,NA,NA,NA,0.5,0.5,0,0,0,283294,352.990179813198,50032,5223.76309162136,1336,271615,5055,31967,50032,NA
"121",14,"reference",10000,"true","uniform","READ",2232572,1084588,11.9,21.7,NA,NA,NA,NA,NA,0.5,0.5,0,0,0,272852,366.49905443244,49945,439.617519271198,72,5595,757,856,49945,NA
"122",14,"reference",10000,"true","uniform","UPDATE",2232572,1084588,11.9,21.7,NA,NA,NA,NA,NA,0.5,0.5,0,0,0,272852,366.49905443244,50055,4997.97153131555,1281,258687,4975,23759,50055,NA
"123",14,"clean-run",10000,"true","uniform","READ",2426396,1262820,11.9,21.7,NA,NA,NA,NA,NA,0.5,0.5,0,0,0,283852,352.296267068754,49859,465.657413907218,78,4691,787,900,49859,NA
"124",14,"clean-run",10000,"true","uniform","UPDATE",2426396,1262820,11.9,21.7,NA,NA,NA,NA,NA,0.5,0.5,0,0,0,283852,352.296267068754,50141,5183.92862128797,1395,260735,5059,32511,50141,NA
"125",14,"avg-run",10000,"true","uniform","READ",2266064,325576,11.9,21.7,NA,NA,NA,NA,NA,0.5,0.5,0,0,0,237165,421.647376299201,50114,395.486550664485,58,10199,688,790,50114,NA
"126",14,"avg-run",10000,"true","uniform","UPDATE",2266064,325576,11.9,21.7,NA,NA,NA,NA,NA,0.5,0.5,0,0,0,237165,421.647376299201,49886,4343.15326945436,1062,258815,4659,6791,49886,NA
"127",15,"extend",10000,"true","uniform","EXTEND",2332100,4040264,12,21.7,NA,NA,NA,NA,NA,0,0,0,0,1,2763198,180.949754595943,500000,5521.50607,1518,330495,5591,28799,500000,NA
"128",15,"run",10000,"true","uniform","READ",2211716,3735852,12,21.7,NA,NA,NA,NA,NA,0.5,0.5,0,0,0,288704,346.3755264908,49719,486.06464329532,83,10303,797,902,49719,NA
"129",15,"run",10000,"true","uniform","UPDATE",2211716,3735852,12,21.7,NA,NA,NA,NA,NA,0.5,0.5,0,0,0,288704,346.3755264908,50281,5247.31280205247,1421,265215,5091,37055,50281,NA
"130",15,"reference",10000,"true","uniform","READ",2317576,2920516,12,21.7,NA,NA,NA,NA,NA,0.5,0.5,0,0,0,274148,364.766476501744,49880,441.904931836407,78,9303,748,846,49880,NA
"131",15,"reference",10000,"true","uniform","UPDATE",2317576,2920516,12,21.7,NA,NA,NA,NA,NA,0.5,0.5,0,0,0,274148,364.766476501744,50120,5015.81981245012,1329,260223,4975,22783,50120,NA
"132",15,"clean-run",10000,"true","uniform","READ",2597976,3405108,12,21.7,NA,NA,NA,NA,NA,0.5,0.5,0,0,0,297356,336.297232946367,49881,461.404562859606,83,9575,780,881,49881,NA
"133",15,"clean-run",10000,"true","uniform","UPDATE",2597976,3405108,12,21.7,NA,NA,NA,NA,NA,0.5,0.5,0,0,0,297356,336.297232946367,50119,5460.3650511782,1444,260479,5127,65151,50119,NA
"134",15,"avg-run",10000,"true","uniform","READ",2400156,2731628,12,21.7,NA,NA,NA,NA,NA,0.5,0.5,0,0,0,247274,404.409683185454,50037,426.062074065192,55,7811,732,833,50037,NA
"135",15,"avg-run",10000,"true","uniform","UPDATE",2400156,2731628,12,21.7,NA,NA,NA,NA,NA,0.5,0.5,0,0,0,247274,404.409683185454,49963,4509.2967395873,1091,258559,4727,13431,49963,NA
"136",16,"extend",10000,"true","uniform","EXTEND",2419532,515268,12.1,21.7,NA,NA,NA,NA,NA,0,0,0,0,1,2866700,174.416576551435,500000,5728.765106,1534,298495,5671,47455,500000,NA
"137",16,"run",10000,"true","uniform","READ",2268600,389288,12.1,21.7,NA,NA,NA,NA,NA,0.5,0.5,0,0,0,297502,336.132194069284,50124,469.506982682946,93,8991,795,902,50124,NA
"138",16,"run",10000,"true","uniform","UPDATE",2268600,389288,12.1,21.7,NA,NA,NA,NA,NA,0.5,0.5,0,0,0,297502,336.132194069284,49876,5479.12777688668,1358,275199,5195,66175,49876,NA
"139",16,"reference",10000,"true","uniform","READ",2470308,4123468,12.1,21.7,NA,NA,NA,NA,NA,0.5,0.5,0,0,0,280926,355.965627958964,49976,450.109392508404,84,9767,752,842,49976,NA
"140",16,"reference",10000,"true","uniform","UPDATE",2470308,4123468,12.1,21.7,NA,NA,NA,NA,NA,0.5,0.5,0,0,0,280926,355.965627958964,50024,5152.18583080122,1383,262143,5063,31583,50024,NA
"141",16,"clean-run",10000,"true","uniform","READ",2960716,641344,12.1,21.7,NA,NA,NA,NA,NA,0.5,0.5,0,0,0,292591,341.774012187661,50236,474.512063062346,88,8935,785,885,50236,NA
"142",16,"clean-run",10000,"true","uniform","UPDATE",2960716,641344,12.1,21.7,NA,NA,NA,NA,NA,0.5,0.5,0,0,0,292591,341.774012187661,49764,5386.70388232457,1427,267263,5155,66303,49764,NA
"143",16,"avg-run",10000,"true","uniform","READ",2463976,135488,12.1,21.7,NA,NA,NA,NA,NA,0.5,0.5,0,0,0,250618,399.013638286157,49764,405.936299332851,57,9383,713,817,49764,NA
"144",16,"avg-run",10000,"true","uniform","UPDATE",2463976,135488,12.1,21.7,NA,NA,NA,NA,NA,0.5,0.5,0,0,0,250618,399.013638286157,50236,4573.35164025798,1091,260479,4759,17647,50236,NA
"145",17,"extend",10000,"true","uniform","EXTEND",2585840,577632,12.2,21.7,NA,NA,NA,NA,NA,0,0,0,0,1,2952043,169.374226594938,500000,5899.414852,1549,306175,5731,73407,500000,NA
"146",17,"run",10000,"true","uniform","READ",2469540,810204,12.2,21.7,NA,NA,NA,NA,NA,0.5,0.5,0,0,0,300433,332.852915625114,49922,430.54591162213,87,10311,772,881,49922,NA
"147",17,"run",10000,"true","uniform","UPDATE",2469540,810204,12.2,21.7,NA,NA,NA,NA,NA,0.5,0.5,0,0,0,300433,332.852915625114,50078,5556.7753105156,1443,287231,5195,73343,50078,NA
"148",17,"reference",10000,"true","uniform","READ",2598316,514836,12.2,21.7,NA,NA,NA,NA,NA,0.5,0.5,0,0,0,284717,351.225954193111,49743,413.221679432282,82,7087,731,826,49743,NA
"149",17,"reference",10000,"true","uniform","UPDATE",2598316,514836,12.2,21.7,NA,NA,NA,NA,NA,0.5,0.5,0,0,0,284717,351.225954193111,50257,5243.42244861412,1402,259839,5079,42239,50257,NA
"150",17,"clean-run",10000,"true","uniform","READ",2837856,1644308,12.2,21.7,NA,NA,NA,NA,NA,0.5,0.5,0,0,0,302967,330.068951403948,49727,434.748466627788,92,8199,774,875,49727,NA
"151",17,"clean-run",10000,"true","uniform","UPDATE",2837856,1644308,12.2,21.7,NA,NA,NA,NA,NA,0.5,0.5,0,0,0,302967,330.068951403948,50273,5583.18208581147,1428,260863,5179,82687,50273,NA
"152",17,"avg-run",10000,"true","uniform","READ",2597956,1401476,12.2,21.7,NA,NA,NA,NA,NA,0.5,0.5,0,0,0,252879,395.446043364613,49982,410.068964827338,62,7471,710,809,49982,NA
"153",17,"avg-run",10000,"true","uniform","UPDATE",2597956,1401476,12.2,21.7,NA,NA,NA,NA,NA,0.5,0.5,0,0,0,252879,395.446043364613,50018,4633.12067655644,1074,260351,4787,18319,50018,NA
"154",18,"extend",10000,"true","uniform","EXTEND",3153244,72092,12.3,21.7,NA,NA,NA,NA,NA,0,0,0,0,1,2983318,167.598626763892,500000,5962.368088,1548,281343,5719,80895,500000,NA
"155",18,"run",10000,"true","uniform","READ",2606552,452520,12.3,21.7,NA,NA,NA,NA,NA,0.5,0.5,0,0,0,301490,331.685959733324,50019,443.152482056818,83,1959,758,859,50019,NA
"156",18,"run",10000,"true","uniform","UPDATE",2606552,452520,12.3,21.7,NA,NA,NA,NA,NA,0.5,0.5,0,0,0,301490,331.685959733324,49981,5575.8116284188,1501,260479,5207,93183,49981,NA
"157",18,"reference",10000,"true","uniform","READ",2769036,388332,12.3,21.7,NA,NA,NA,NA,NA,0.5,0.5,0,0,0,291616,342.916712388895,50034,402.867190310589,81,4039,711,806,50034,NA
"158",18,"reference",10000,"true","uniform","UPDATE",2769036,388332,12.3,21.7,NA,NA,NA,NA,NA,0.5,0.5,0,0,0,291616,342.916712388895,49966,5419.97150062042,1407,259967,5107,70783,49966,NA
"159",18,"clean-run",10000,"true","uniform","READ",3824912,1783976,12.3,21.7,NA,NA,NA,NA,NA,0.5,0.5,0,0,0,328019,304.860389184773,50222,449.961132571383,98,4211,766,869,50222,NA
"160",18,"clean-run",10000,"true","uniform","UPDATE",3824912,1783976,12.3,21.7,NA,NA,NA,NA,NA,0.5,0.5,0,0,0,328019,304.860389184773,49778,6122.52645747117,1475,259839,5299,128319,49778,NA
"161",18,"avg-run",10000,"true","uniform","READ",3455340,1781156,12.3,21.7,NA,NA,NA,NA,NA,0.5,0.5,0,0,0,269279,371.362044570873,49951,410.807951792757,51,5915,713,814,49951,NA
"162",18,"avg-run",10000,"true","uniform","UPDATE",3455340,1781156,12.3,21.7,NA,NA,NA,NA,NA,0.5,0.5,0,0,0,269279,371.362044570873,50049,4957.7989370417,1066,258559,4779,48287,50049,NA
"163",19,"extend",10000,"true","uniform","EXTEND",3919040,3088220,12.4,21.7,NA,NA,NA,NA,NA,0,0,0,0,1,3131879,159.648568798475,500000,6259.589882,1651,340223,5763,128767,500000,NA
"164",19,"run",10000,"true","uniform","READ",3534620,3790440,12.4,21.7,NA,NA,NA,NA,NA,0.5,0.5,0,0,0,325706,307.025354153746,49554,445.796968963151,103,7863,764,864,49554,NA
"165",19,"run",10000,"true","uniform","UPDATE",3534620,3790440,12.4,21.7,NA,NA,NA,NA,NA,0.5,0.5,0,0,0,325706,307.025354153746,50446,6006.09596400111,1508,260863,5287,128639,50446,NA
"166",19,"reference",10000,"true","uniform","READ",3439216,3990616,12.4,21.7,NA,NA,NA,NA,NA,0.5,0.5,0,0,0,300644,332.619310546693,49955,409.117065358823,87,8639,712,804,49955,NA
"167",19,"reference",10000,"true","uniform","UPDATE",3439216,3990616,12.4,21.7,NA,NA,NA,NA,NA,0.5,0.5,0,0,0,300644,332.619310546693,50045,5585.9008692177,1503,259583,5155,89727,50045,NA
"168",19,"clean-run",10000,"true","uniform","READ",4015272,1523928,12.4,21.9,NA,NA,NA,NA,NA,0.5,0.5,0,0,0,333122,300.1903206633,49972,433.986872648683,95,8039,750,848,49972,NA
"169",19,"clean-run",10000,"true","uniform","UPDATE",4015272,1523928,12.4,21.9,NA,NA,NA,NA,NA,0.5,0.5,0,0,0,333122,300.1903206633,50028,6212.09828496042,1511,262015,5263,129791,50028,NA
"170",19,"avg-run",10000,"true","uniform","READ",3668424,1717780,12.4,21.9,NA,NA,NA,NA,NA,0.5,0.5,0,0,0,260411,384.008356021827,49995,383.47902790279,60,7867,680,782,49995,NA
"171",19,"avg-run",10000,"true","uniform","UPDATE",3668424,1717780,12.4,21.9,NA,NA,NA,NA,NA,0.5,0.5,0,0,0,260411,384.008356021827,50005,4812.16726327367,1154,260607,4815,28719,50005,NA
"172",20,"extend",10000,"true","uniform","EXTEND",4960864,1395420,12.5,21.9,NA,NA,NA,NA,NA,0,0,0,0,1,3221537,155.205419028246,500000,6438.946448,1677,317439,5775,129855,500000,NA
"173",20,"run",10000,"true","uniform","READ",4642120,2281152,12.5,21.9,NA,NA,NA,NA,NA,0.5,0.5,0,0,0,333525,299.8275991305,50028,453.3102662509,95,6307,768,868,50028,NA
"174",20,"run",10000,"true","uniform","UPDATE",4642120,2281152,12.5,21.9,NA,NA,NA,NA,NA,0.5,0.5,0,0,0,333525,299.8275991305,49972,6207.81285519891,1536,278527,5363,129919,49972,NA
"175",20,"reference",10000,"true","uniform","READ",5641476,2834448,12.5,21.9,NA,NA,NA,NA,NA,0.5,0.5,0,0,0,316293,316.162545487886,50040,420.087010391687,96,9679,734,834,50040,NA
"176",20,"reference",10000,"true","uniform","UPDATE",5641476,2834448,12.5,21.9,NA,NA,NA,NA,NA,0.5,0.5,0,0,0,316293,316.162545487886,49960,5897.41409127302,1474,261631,5243,115007,49960,NA
"177",20,"clean-run",10000,"true","uniform","READ",5637788,551688,12.5,21.9,NA,NA,NA,NA,NA,0.5,0.5,0,0,0,349143,286.415594756303,50094,458.60781730347,104,8607,763,862,50094,NA
"178",20,"clean-run",10000,"true","uniform","UPDATE",5637788,551688,12.5,21.9,NA,NA,NA,NA,NA,0.5,0.5,0,0,0,349143,286.415594756303,49906,6522.83106239731,1510,293119,5379,131455,49906,NA
"179",20,"avg-run",10000,"true","uniform","READ",5431200,1021776,12.5,21.9,NA,NA,NA,NA,NA,0.5,0.5,0,0,0,273095,366.172943481206,49882,393.345455274448,66,8847,683,778,49882,NA
"180",20,"avg-run",10000,"true","uniform","UPDATE",5431200,1021776,12.5,21.9,NA,NA,NA,NA,NA,0.5,0.5,0,0,0,273095,366.172943481206,50118,5045.47088870266,1172,259455,4831,65087,50118,NA
"181",1,"spread-run",60000,"true","uniform","READ",2631804,1147272,12,21.9,NA,NA,NA,NA,NA,0.5,0.5,0,0,0,95484,523.647941016296,24913,288.82715851162,29,8767,564,646,24913,NA
"182",1,"spread-run",60000,"true","uniform","UPDATE",2631804,1147272,12,21.9,NA,NA,NA,NA,NA,0.5,0.5,0,0,0,95484,523.647941016296,25087,3502.49722964085,907,19119,4043,4255,25087,NA
"183",2,"spread-run",110000,"true","uniform","READ",2689580,1210416,12,21.9,NA,NA,NA,NA,NA,0.5,0.5,0,0,0,97173,514.546221687094,25001,311.738970441182,32,8703,575,655,25001,NA
"184",2,"spread-run",110000,"true","uniform","UPDATE",2689580,1210416,12,21.9,NA,NA,NA,NA,NA,0.5,0.5,0,0,0,97173,514.546221687094,24999,3558.42157686307,2242,8839,4059,4275,24999,NA
"185",3,"spread-run",160000,"true","uniform","READ",2745788,1273560,12,21.9,NA,NA,NA,NA,NA,0.5,0.5,0,0,0,96467,518.31196160345,25133,301.079337922254,32,5867,576,658,25133,NA
"186",3,"spread-run",160000,"true","uniform","UPDATE",2745788,1273560,12,21.9,NA,NA,NA,NA,NA,0.5,0.5,0,0,0,96467,518.31196160345,24867,3558.54912132545,2540,14335,4065,4291,24867,NA
"187",4,"spread-run",210000,"true","uniform","READ",2800780,1399844,12,21.9,NA,NA,NA,NA,NA,0.5,0.5,0,0,0,97352,513.600131481634,24871,327.619516706204,35,1004,586,664,24871,NA
"188",4,"spread-run",210000,"true","uniform","UPDATE",2800780,1399844,12,21.9,NA,NA,NA,NA,NA,0.5,0.5,0,0,0,97352,513.600131481634,25129,3532.11031079629,811,27695,4071,4291,25129,NA
"189",5,"spread-run",260000,"true","uniform","READ",2862520,1462988,11.9,21.9,NA,NA,NA,NA,NA,0.5,0.5,0,0,0,97240,514.191690662279,25067,305.069613435992,35,10375,587,668,25067,NA
"190",5,"spread-run",260000,"true","uniform","UPDATE",2862520,1462988,11.9,21.9,NA,NA,NA,NA,NA,0.5,0.5,0,0,0,97240,514.191690662279,24933,3576.02939878875,2428,15639,4089,4319,24933,NA
"191",6,"spread-run",310000,"true","uniform","READ",2923036,1526132,11.9,21.9,NA,NA,NA,NA,NA,0.5,0.5,0,0,0,96643,517.368045280051,24979,297.718683694303,33,9119,594,675,24979,NA
"192",6,"spread-run",310000,"true","uniform","UPDATE",2923036,1526132,11.9,21.9,NA,NA,NA,NA,NA,0.5,0.5,0,0,0,96643,517.368045280051,25021,3547.48191519124,2142,9055,4067,4279,25021,NA
"193",7,"spread-run",360000,"true","uniform","READ",2968548,1652412,11.9,21.9,NA,NA,NA,NA,NA,0.5,0.5,0,0,0,96788,516.592966070174,25125,313.800955223881,34,9735,594,676,25125,NA
"194",7,"spread-run",360000,"true","uniform","UPDATE",2968548,1652412,11.9,21.9,NA,NA,NA,NA,NA,0.5,0.5,0,0,0,96788,516.592966070174,24875,3555.72422110553,949,17135,4077,4315,24875,NA
"195",8,"spread-run",410000,"true","uniform","READ",3030208,1715552,11.9,21.9,NA,NA,NA,NA,NA,0.5,0.5,0,0,0,97225,514.271020827976,25029,320.206600343601,36,11559,599,677,25029,NA
"196",8,"spread-run",410000,"true","uniform","UPDATE",3030208,1715552,11.9,21.9,NA,NA,NA,NA,NA,0.5,0.5,0,0,0,97225,514.271020827976,24971,3554.75551639902,857,22415,4087,4319,24971,NA
"197",9,"spread-run",460000,"true","uniform","READ",3091952,1778696,11.9,21.9,NA,NA,NA,NA,NA,0.5,0.5,0,0,0,97116,514.848222743935,25190,317.826478761413,34,9823,598,680,25190,NA
"198",9,"spread-run",460000,"true","uniform","UPDATE",3091952,1778696,11.9,21.9,NA,NA,NA,NA,NA,0.5,0.5,0,0,0,97116,514.848222743935,24810,3574.38045143087,1808,13695,4079,4307,24810,NA
"199",10,"spread-run",510000,"true","uniform","READ",3136048,1841840,11.9,21.9,NA,NA,NA,NA,NA,0.5,0.5,0,0,0,99539,502.315675262962,24750,329.068565656566,35,6279,601,681,24750,NA
"200",10,"spread-run",510000,"true","uniform","UPDATE",3136048,1841840,11.9,21.9,NA,NA,NA,NA,NA,0.5,0.5,0,0,0,99539,502.315675262962,25250,3601.98724752475,2222,13959,4093,4323,25250,NA
"201",11,"spread-run",560000,"true","uniform","READ",3257144,1968120,11.9,21.9,NA,NA,NA,NA,NA,0.5,0.5,0,0,0,97001,515.458603519551,24920,309.489727126806,37,5951,596,680,24920,NA
"202",11,"spread-run",560000,"true","uniform","UPDATE",3257144,1968120,11.9,21.9,NA,NA,NA,NA,NA,0.5,0.5,0,0,0,97001,515.458603519551,25080,3542.93440988836,888,20287,4075,4299,25080,NA
"203",12,"spread-run",610000,"true","uniform","READ",3319308,2031264,11.9,21.9,NA,NA,NA,NA,NA,0.5,0.5,0,0,0,99627,501.871982494705,24818,334.964300104763,35,1261,608,689,24818,NA
"204",12,"spread-run",610000,"true","uniform","UPDATE",3319308,2031264,11.9,21.9,NA,NA,NA,NA,NA,0.5,0.5,0,0,0,99627,501.871982494705,25182,3608.60201731395,2082,13711,4107,4335,25182,NA
"205",13,"spread-run",660000,"true","uniform","READ",3298100,2094408,11.9,21.9,NA,NA,NA,NA,NA,0.5,0.5,0,0,0,96896,516.017173051519,25033,306.285103663165,36,6123,590,670,25033,NA
"206",13,"spread-run",660000,"true","uniform","UPDATE",3298100,2094408,11.9,21.9,NA,NA,NA,NA,NA,0.5,0.5,0,0,0,96896,516.017173051519,24967,3556.05911803581,2558,16327,4071,4299,24967,NA
"207",14,"spread-run",710000,"true","uniform","READ",3419820,2220696,11.9,21.9,NA,NA,NA,NA,NA,0.5,0.5,0,0,0,98884,505.642975607783,24840,342.199959742351,34,10015,607,687,24840,NA
"208",14,"spread-run",710000,"true","uniform","UPDATE",3419820,2220696,11.9,21.9,NA,NA,NA,NA,NA,0.5,0.5,0,0,0,98884,505.642975607783,25160,3574.68127980922,926,25327,4099,4299,25160,NA
"209",15,"spread-run",760000,"true","uniform","READ",3481644,2283840,11.9,21.9,NA,NA,NA,NA,NA,0.5,0.5,0,0,0,97010,515.410782393568,25200,323.773373015873,36,10359,605,686,25200,NA
"210",15,"spread-run",760000,"true","uniform","UPDATE",3481644,2283840,11.9,21.9,NA,NA,NA,NA,NA,0.5,0.5,0,0,0,97010,515.410782393568,24800,3565.26080645161,928,28927,4091,4327,24800,NA
"211",16,"spread-run",810000,"true","uniform","READ",3465040,2346984,11.9,21.9,NA,NA,NA,NA,NA,0.5,0.5,0,0,0,99175,504.159314343332,24954,336.254868958884,31,10103,600,681,24954,NA
"212",16,"spread-run",810000,"true","uniform","UPDATE",3465040,2346984,11.9,21.9,NA,NA,NA,NA,NA,0.5,0.5,0,0,0,99175,504.159314343332,25046,3607.09274934121,2394,9415,4115,4327,25046,NA
"213",17,"spread-run",860000,"true","uniform","READ",3526656,2410128,11.9,21.9,NA,NA,NA,NA,NA,0.5,0.5,0,0,0,97362,513.547379881268,25098,315.442027253168,36,8871,597,677,25098,NA
"214",17,"spread-run",860000,"true","uniform","UPDATE",3526656,2410128,11.9,21.9,NA,NA,NA,NA,NA,0.5,0.5,0,0,0,97362,513.547379881268,24902,3574.63942655208,2320,17455,4077,4287,24902,NA
"215",18,"spread-run",910000,"true","uniform","READ",3649064,2536412,11.9,21.9,NA,NA,NA,NA,NA,0.5,0.5,0,0,0,97292,513.916868807302,25047,317.157104643271,35,9391,601,680,25047,NA
"216",18,"spread-run",910000,"true","uniform","UPDATE",3649064,2536412,11.9,21.9,NA,NA,NA,NA,NA,0.5,0.5,0,0,0,97292,513.916868807302,24953,3563.47244820262,881,18207,4093,4331,24953,NA
"217",19,"spread-run",960000,"true","uniform","READ",3645960,2599556,11.9,21.9,NA,NA,NA,NA,NA,0.5,0.5,0,0,0,101921,490.576034379569,25001,317.873845046198,37,860,594,673,25001,NA
"218",19,"spread-run",960000,"true","uniform","UPDATE",3645960,2599556,11.9,21.9,NA,NA,NA,NA,NA,0.5,0.5,0,0,0,101921,490.576034379569,24999,3741.14044561782,903,194175,4111,4383,24999,NA
"219",20,"spread-run",1010000,"true","uniform","READ",3707896,2662696,11.9,21.9,NA,NA,NA,NA,NA,0.5,0.5,0,0,0,100297,498.519397389752,24980,360.96032826261,35,9559,615,699,24980,NA
"220",20,"spread-run",1010000,"true","uniform","UPDATE",3707896,2662696,11.9,21.9,NA,NA,NA,NA,NA,0.5,0.5,0,0,0,100297,498.519397389752,25020,3630.03277378098,1808,18527,4123,4359,25020,NA
